127.0.0.1 - - [08/Nov/2022:09:41:33 +0900] "GET / HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:17:40 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 200 2141
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:17:41 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:18:58 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:18:58 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:19:02 +0900] "GET /z01_homework/a06_answer.html? HTTP/1.1" 200 2141
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:19:04 +0900] "GET /z01_homework/a06_answer.html? HTTP/1.1" 200 2140
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:19:12 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 200 2140
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:19:12 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:19:59 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 200 2140
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:19:59 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:24:15 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 200 2222
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:24:15 +0900] "GET /z01_homework/a00_sytle10.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:24:15 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:24:34 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 200 2222
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:24:34 +0900] "GET /z01_homework/a00_sytle11.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:24:34 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:25:05 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 200 2270
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:25:05 +0900] "GET /z01_homework/a00_sytle11.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:25:05 +0900] "GET /z01_homework/a00_sytle10.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:25:05 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:25:50 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:25:50 +0900] "GET /z01_homework/a00_sytle10.css HTTP/1.1" 200 114
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:25:50 +0900] "GET /z01_homework/a00_sytle11.css HTTP/1.1" 200 57
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:25:50 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:26:32 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:26:32 +0900] "GET /z01_homework/a00_sytle10.css HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:26:32 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:26:56 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 200 2317
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:26:56 +0900] "GET /z01_homework/a00_sytle10.css HTTP/1.1" 200 115
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:26:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:12 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:12 +0900] "GET /z01_homework/a00_sytle10.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:13 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:20 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:20 +0900] "GET /z01_homework/a00_sytle10.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:21 +0900] "GET /z01_homework/a06_answer.html HTTP/1.1" 200 2317
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:21 +0900] "GET /z01_homework/a00_sytle10.css HTTP/1.1" 200 115
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:21 +0900] "GET /z01_homework/a00_sytle11.css HTTP/1.1" 200 57
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:27:21 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:37:41 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 568
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:37:41 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:40:09 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:40:09 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:40:15 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:40:15 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:43:55 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:43:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:44:01 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:44:05 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 1226
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:44:24 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:44:25 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:47:25 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 1259
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:47:25 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:47:50 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:47:50 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:47:52 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:47:52 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:47:56 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 1214
0:0:0:0:0:0:0:1 - - [08/Nov/2022:10:47:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:08:09 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 1985
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:08:09 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:08:55 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 1991
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:08:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:11:56 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 2305
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:11:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:12:04 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 2308
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:12:04 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:16:31 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 2308
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:16:31 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:16:39 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:16:53 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:16:59 +0900] "GET /a04_cssBasic/a06_selector.html HTTP/1.1" 200 2320
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:16:59 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:21:29 +0900] "GET /a04_cssBasic/a07_selector_id.html HTTP/1.1" 200 628
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:21:29 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:24:14 +0900] "GET /a04_cssBasic/a07_selector_id.html HTTP/1.1" 200 778
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:24:14 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:24:16 +0900] "GET /a04_cssBasic/a07_selector_id.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:24:16 +0900] "GET /a04_cssBasic/a07_selector_id.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:24:16 +0900] "GET /a04_cssBasic/a07_selector_id.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:24:19 +0900] "GET /a04_cssBasic/a07_selector_id.html HTTP/1.1" 200 790
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:24:19 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:32:26 +0900] "GET /a04_cssBasic/a07_selector_id.html HTTP/1.1" 200 1878
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:32:26 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:32:33 +0900] "GET /a04_cssBasic/a07_selector_id.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:32:33 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:44:49 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 200 1059
0:0:0:0:0:0:0:1 - - [08/Nov/2022:11:44:49 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:00:24 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 200 1229
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:00:24 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:07:47 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:07:47 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:07:55 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:07:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:23 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 200 1478
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:24 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:28 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:28 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:28 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:28 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:28 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:58 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 200 1503
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:08:58 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:09:31 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 200 1537
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:09:31 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:09:57 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:09:58 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:10:02 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:10:02 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:10:02 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:10:27 +0900] "GET /a04_cssBasic/a08_selector_multi.html HTTP/1.1" 200 1554
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:10:27 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:14:59 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:15:00 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:15:05 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:17:42 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:17:42 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:21:57 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:21:58 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:25:59 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 200 1603
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:25:59 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:26:02 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:26:02 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:26:02 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:26:19 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 200 1740
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:26:19 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:26:35 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 200 1756
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:26:36 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:32:56 +0900] "GET /a04_cssBasic/a09_selector_all_prop.html HTTP/1.1" 200 1842
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:32:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:50:41 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 1784
0:0:0:0:0:0:0:1 - - [08/Nov/2022:12:50:41 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:16:23 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 2215
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:16:24 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:16:29 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:16:29 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:25 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:25 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:33 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:33 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:43 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:43 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:48 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:48 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:58 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:17:58 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:18:20 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 2363
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:18:20 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:28:11 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:28:11 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:28:27 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 2508
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:28:27 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:31:00 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:31:00 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:31:23 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:31:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:31:47 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:31:47 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:35:39 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 3171
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:35:39 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:36:14 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 3170
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:36:14 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:09 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 3169
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:09 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:15 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 3279
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:15 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:21 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 3278
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:21 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:26 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:26 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:31 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:31 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:33 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Nov/2022:14:37:44 +0900] "GET /a04_cssBasic/a10_pseudoClass.html HTTP/1.1" 200 3278
